pca1,ica1,svd1,pca2,ica2,svd2,pca3,ica3,svd3,pca4,ica4,svd4,pca5,ica5,svd5,pca6,ica6,svd6,pca7,ica7,svd7,pca8,ica8,svd8,pca9,ica9,svd9,pca10,ica10,svd10
-14.95569495,-0.0153619310951,27.9096537392,-10.5018947815,-0.00950098906792,13.7496063079,-5.5952273493,0.0192732943877,-14.1387363261,-10.4440285194,0.0268768224499,-5.9946765016,1.74789466564,-0.00354066563591,-3.27454892438,1.80277858651,0.0374768742309,2.02852079995,4.0855806647,0.00163555889686,3.94768683818,-1.36244144804,-0.000595103721317,0.531515727062,1.50165013476,-0.0040554363781,-2.04908304767,-0.750561440343,0.026544798197,-0.421277812067
-15.1321092149,0.00799732388052,28.867685949,1.18323024776,-0.0196182351998,17.6041909838,7.33047225257,0.0158004783057,-3.36728244975,-11.2047912626,-0.00711557217353,6.94012741324,2.23633198141,-0.00713008151278,-5.00879510673,-2.59011413701,-0.00568973691229,0.4520711344,-1.0424964052,0.00484186935704,-2.8224172613,0.0305895018251,-9.48641183076e-05,0.55190872153,1.52032451974,0.0245372369247,-1.25725563928,-0.853928954363,0.0279788545628,0.614311118428
-15.0457175695,-0.0162702017198,24.4149750925,-8.58957722707,-0.0100385678695,7.84588399932,-6.84290234382,0.0185470226777,-9.62203101358,-1.74084977267,0.0265863615719,-6.95214486563,1.70760395699,-0.0029592060684,-0.128660159426,1.74941505419,0.0374299358838,3.43189091905,4.10257879943,0.00172801907528,4.47207650705,-1.40020943267,-0.000534852113351,0.124047001822,1.51211247396,-0.00386999598822,-2.04752221589,-0.783745072675,0.00453025425881,0.0213641620946
0.465316624065,0.00078129020324,40.0624452187,2.07569012204,0.022850507879,5.41103690129,-6.81118389405,0.00877767955482,0.482088351212,-3.92656374875,0.00571254495758,-6.94216604221,-2.81753923095,0.0016601613327,1.30919490489,1.91056412965,-0.0111992113252,-2.42950172974,-0.674692804027,-0.000410351674827,0.810999989388,1.11425514211,-0.00157324653174,0.0142351334936,-1.22320867011,-0.0143639305859,1.65099988197,-0.102884797552,0.00594627086942,0.601266809096
-11.3671641601,0.000345850408428,29.2547388357,-0.0987043005244,0.00364226702421,9.9975161105,-6.92315836488,0.0166971937513,-1.98981123023,-3.5780407074,0.0279047360059,-7.0621626885,0.242364219256,0.00723370843527,-0.297535053812,3.07127854495,0.017409936676,0.264514136954,2.20335092177,0.0024290511697,3.97595910782,-0.214371967393,-0.000918026624335,0.446701109539,1.19537246156,-0.0049975223915,-1.11929037015,-0.139565356955,0.00559753127411,0.677242200345
-15.0457175695,-0.0162702017198,24.4149750925,-8.58957722707,-0.0100385678695,7.84588399932,-6.84290234382,0.0185470226777,-9.62203101358,-1.74084977267,0.0265863615719,-6.95214486563,1.70760395699,-0.0029592060684,-0.128660159426,1.74941505419,0.0374299358838,3.43189091905,4.10257879943,0.00172801907528,4.47207650705,-1.40020943267,-0.000534852113351,0.124047001822,1.51211247396,-0.00386999598822,-2.04752221589,-0.783745072675,0.00453025425881,0.0213641620946
3.93157553373,-0.00588304997277,40.953148093,-5.12127467906,-0.0142798438953,-0.685977005064,-3.82523977884,-0.000129953640823,-5.33578407554,-1.9059449891,-0.00483828485521,-3.89882253497,2.18764962761,0.000998733109834,-2.08793358182,-1.73603941829,0.0422835664907,3.88317056671,4.49963425133,0.000884172935251,1.03885500601,-1.82266194381,0.0021145029077,1.12295900356,0.408626956697,-0.0137631820978,-1.49822201669,0.40603920036,0.00521278717692,-3.46808014581
-10.2263320026,0.0277129077874,33.0337560903,12.6869116013,0.0142412297034,15.3568188005,4.75487161362,0.0112432052287,9.41967420757,-4.7398168928,-0.0127007967532,4.60286301549,-3.04083671097,0.0139060415513,1.57022765083,-1.12479348745,0.016121352721,1.44239971948,2.43872975436,-0.00589387165777,0.139923106317,1.12703733208,-0.000445398278784,1.80871867408,0.143981932361,0.0154836892976,0.419277699571,0.996942622617,0.00677362121442,-0.0843377970388
-12.9904018361,-0.0132515631949,25.6646580088,-5.92800362443,1.55730804479e-05,6.86946456438,-7.16990365579,0.0126351407134,-6.89125740688,-2.32945146315,0.0179687300598,-7.27517908148,4.82139653576,0.00760881356918,-3.71743071319,2.3623448958,0.00936548229097,1.34244136372,1.3636365387,-0.00367424187547,3.42172684462,0.165356128285,-0.0198306008327,-0.418072135373,-0.400076947711,-0.0118388567454,0.461252322745,0.172783984903,0.00591659257243,0.691680118036
-10.5362910834,0.0182270458758,32.4516626382,9.88407651451,0.0259081426437,14.5997980207,4.03007001086,0.013073221806,6.82840176893,-4.22346795366,-0.0140074672217,3.88191755492,-5.19784302833,0.00536995291652,3.75880032626,-0.693894188363,-0.00105285770628,-0.223635736026,0.686658463806,-0.00657417196987,-0.610061895879,1.97192262234,-0.00107385889267,1.51632379528,-0.831769889916,0.0151439433419,1.72614983761,0.299789988631,0.00641374025026,0.22404505226
-8.09557360361,-0.0196854774347,30.7997918108,-5.9952668156,-0.0104268962087,5.64437628656,-11.6900504724,0.0221951256313,-7.04342134713,-2.95637070663,-0.0256999342131,-11.8154239498,1.55437022427,-0.000574573475845,-1.15534457785,-4.12058171164,0.00064032480709,3.25406854423,-0.200820486054,-0.00378032361639,-2.97741908242,-0.717681399781,-0.00207983746616,-1.25036358897,-1.69438331277,-0.0251750642416,1.04337633171,0.0235832050973,0.0056712897082,-0.865605841782
10.1341647072,-0.0226644105482,43.3549619724,-14.5831433197,-0.0113484944961,-9.6179674066,6.33739062217,-0.0272500630446,-12.8370011331,1.75332482399,0.0127948777125,6.36254300677,2.5105456877,0.000537013191539,-1.36767616592,1.44795677874,0.00264785258356,-0.0882034948749,-0.290092046811,0.00398077226306,1.38674642388,-0.458647643991,-0.00181107893086,-0.396240325193,0.999133509695,0.00871144268949,-1.05063953578,0.319411916737,0.0057800314665,0.576011606114
7.59250770972,0.017086117883,43.9523365608,2.6602048703,-0.0197005380157,-1.42125463148,17.7035032509,-0.0278920881756,2.54030533684,-0.486629076966,-0.00546950421169,17.7007125153,3.3241712194,0.0019805828437,-3.71346408571,-0.958678252305,0.00143504593276,0.455281130885,-0.333785460746,-0.0010260251588,-0.937367891149,-0.455064584034,-0.00165735707113,0.316074452261,1.50945949489,0.029771298885,-1.51807296007,0.730050619301,0.00680101640079,0.183168424954
-8.37438203019,-0.0161618281305,30.2828517509,-6.85288890599,-0.00846492519839,4.98949745331,-4.62372546696,0.0143268178107,-7.62261056046,-1.73625399716,-0.0136434712796,-4.71744792805,1.87895614105,-0.00390324505281,-0.832305753625,-2.73419422792,0.0181894797354,4.36302124512,1.95530289137,0.00013467398695,-0.428810946242,-0.412999187572,-0.00550209977948,-0.300070571683,-0.495814186664,-0.00676801659478,0.188100928271,-0.307173514984,0.00520831605287,-0.287413227678
-7.01955096047,0.0124727548327,34.6916853942,5.97547801318,0.024452169096,10.9294017281,6.23653734123,0.0049188375012,3.6447523554,-3.02463238967,-0.012373248661,6.11899646568,-5.15658808167,0.00215994995586,4.18647242795,-0.493393043556,0.0082345517501,0.481948622369,1.64515285966,-0.00804337642201,0.179234306151,1.56961784319,-0.000713814701857,1.44250794467,-0.798989649659,0.0166253881538,1.47085368017,0.284530396148,0.00609030846594,0.0193568553217
6.29139776334,0.00206764685877,43.2661547976,-0.742689911259,0.00429362197511,-0.440699675851,-2.45008835472,-0.0133055147897,-1.21388010445,-2.60067970114,0.0238757319687,-2.52698514516,1.4629936722,0.00681802645404,-2.48851822094,4.41249467262,-0.00743663418362,-3.29038887576,-0.78465884684,-0.0131279474191,3.0160197132,-0.941882707114,-0.00414944152768,-1.3315856176,-0.850343254366,-0.019075648226,0.227943442564,0.839552296241,0.00638425899177,-0.679127714756
-7.66184079672,-0.0118333000621,31.8515655638,-3.12575086837,-0.00158446981206,6.8221665297,-11.2426931511,0.026080930485,-4.50475783948,-3.52498204119,-0.0130352541257,-11.377881764,1.85116813519,-0.0139323410987,-1.6921484988,-2.42330747269,0.0156173380999,3.58459280579,2.02608027538,0.000609491252421,-0.423802610168,-0.489565645075,-0.00790751306375,-0.50011251541,-1.55813133003,-0.0235200062921,1.01921389,-1.15147035835,0.00466256922609,-0.819939348583
-2.28021167026,0.0160719682568,39.9580849999,8.88269960841,0.0241433376651,10.865929304,-8.49282747537,0.023169796067,6.08357486558,-5.72667423088,-0.0130744473982,-8.67058994015,-2.65681958992,-0.00805472335374,0.88286255006,-1.05656269009,0.0372383242548,3.09029188538,5.32665682617,-0.00387959766034,1.7557367031,0.240752921268,-0.00512687360832,1.40821717156,-1.94322510937,-0.0218396291993,1.62107405406,-0.491813483962,0.00481013640796,-2.16278969523
7.59250770972,0.017086117883,43.9523365608,2.6602048703,-0.0197005380157,-1.42125463148,17.7035032509,-0.0278920881756,2.54030533684,-0.486629076966,-0.00546950421169,17.7007125153,3.3241712194,0.0019805828437,-3.71346408571,-0.958678252305,0.00143504593276,0.455281130885,-0.333785460746,-0.0010260251588,-0.937367891149,-0.455064584034,-0.00165735707113,0.316074452261,1.50945949489,0.029771298885,-1.51807296007,0.730050619301,0.00680101640079,0.183168424954
-12.6515522581,0.0150618777448,30.5880773425,10.2633003347,0.0115733350285,16.2353719134,-15.0276825519,0.032118086736,6.73056195809,-7.04554802444,0.0133732341392,-15.2479577261,-1.81519446229,0.0248969253786,-0.303871653521,1.67288052322,-0.00918283826448,-2.46197831746,-0.661260271601,0.00596583086962,0.487823098155,0.850670195925,0.00505580712103,1.23548402079,0.659498305517,-0.0181399552482,-0.14005430128,0.834777966176,0.00708238460952,-0.687314311732
16.3385347333,-0.0216597644483,52.8188853966,-10.2515433672,0.0263625892175,-6.51090750578,1.51707836496,-0.0224443825673,-9.81269494407,0.0737579839576,-0.0109682489953,1.47159252051,-12.8516995607,0.0175864129481,11.4996225827,-0.235623060031,-0.0126676624262,-3.59731478755,-1.86377743452,0.000845098260425,-2.23183281187,0.99597802645,0.0347252822753,0.640662854711,0.0911580772165,0.00488015021654,0.464425227439,1.66102482705,0.00664610187188,0.597100101353
7.59250770972,0.017086117883,43.9523365608,2.6602048703,-0.0197005380157,-1.42125463148,17.7035032509,-0.0278920881756,2.54030533684,-0.486629076966,-0.00546950421169,17.7007125153,3.3241712194,0.0019805828437,-3.71346408571,-0.958678252305,0.00143504593276,0.455281130885,-0.333785460746,-0.0010260251588,-0.937367891149,-0.455064584034,-0.00165735707113,0.316074452261,1.50945949489,0.029771298885,-1.51807296007,0.730050619301,0.00680101640079,0.183168424954
1.2981471927,0.00437930626067,41.3607956552,5.93186741302,0.0171959085198,6.57750831122,-6.06587317912,0.0110679816963,3.96537897737,-4.66811908773,-0.0216492274294,-6.20717578933,-2.85036637074,-0.00905158197015,0.717607205121,-1.16663473606,-0.0364622660882,-2.71889041739,-3.71408791552,-0.0131389433931,-3.36660699273,0.574391195035,-0.000921092853621,-1.90507840454,-3.42272961685,-0.0236170415942,3.24957526541,-0.302277178345,0.00612722647291,-0.24848639513
13.9552322778,-0.0161991262604,49.1906379883,-8.36501889532,0.0149674704471,-6.92286470183,1.95167907123,-0.0128451490389,-7.65084079314,-0.260275968576,-0.0067482083678,1.92399035353,-2.72129516835,-0.0199714364488,2.22051272281,-0.130064833552,-0.00234803805973,-0.741629557196,-0.0530988885727,0.00457008512634,-0.45119821188,0.64390664616,0.000789045645749,0.103979442381,-1.29449192429,-0.0029858199454,1.4224352134,-1.1114391303,0.00473854203091,-0.199994637103
-23.8745929835,-0.0191759295497,16.3893376777,-7.6489566972,-0.0183264724488,11.9318823309,-0.128194400695,0.0204345723342,-9.04756661243,-1.11686827215,-0.0122343995898,-0.229344761257,1.50229646983,0.00594481028499,0.496884145631,-3.16518657459,0.00524613372079,3.80227461027,0.0723639021925,-0.00544081809875,-1.70786018598,-0.274380888445,-0.00223596899244,-0.361618761722,0.565592215673,0.0134582413492,-0.587087968579,0.143924477157,0.00608528869339,0.869381608501
6.29815905045,0.00199350813267,43.2800032574,-0.742740077961,0.00376275035998,-0.435467113271,-2.44384528778,-0.0128738570648,-1.21557460818,-2.60080019884,0.0230237211951,-2.52081482171,1.45154561456,0.00639468103189,-2.47446000801,4.2346044878,-0.00739111576111,-3.18957041689,-0.794416949394,-0.0124697601779,2.87072893013,-0.937298290651,-0.00379820559042,-1.32884018676,-0.809186655235,-0.0187047800344,0.19785507587,0.797608021388,0.0063616724514,-0.588904391725
20.4780771933,-0.00505619772883,55.9549921902,-1.87443340545,-0.00851204097707,-7.06095515288,-11.9137874323,0.00826299653841,-1.75970410545,-3.58816931698,-0.0124512504002,-12.0018494336,1.20486090407,-0.00494054395089,-3.17416936081,-3.40884320631,-0.00480621791938,0.367475349369,-0.849544712697,0.0433751681068,-3.66051215113,0.79502699811,0.0111396146978,1.35336586994,1.67014938839,-0.0172893516344,-0.985940545021,-1.10168125282,0.0054102251832,0.864819550408
-12.6515522581,0.0150618777448,30.5880773425,10.2633003347,0.0115733350285,16.2353719134,-15.0276825519,0.032118086736,6.73056195809,-7.04554802444,0.0133732341392,-15.2479577261,-1.81519446229,0.0248969253786,-0.303871653521,1.67288052322,-0.00918283826448,-2.46197831746,-0.661260271601,0.00596583086962,0.487823098155,0.850670195925,0.00505580712103,1.23548402079,0.659498305517,-0.0181399552482,-0.14005430128,0.834777966176,0.00708238460952,-0.687314311732
16.1191361416,-0.00893900786743,51.2931390448,-5.93060552873,0.0113660915634,-7.18006671331,3.34050128085,-0.0192677327184,-5.30674151245,-0.565922299584,-0.00326985380971,3.31437398796,-2.55430411119,-0.0117111842033,1.60844588026,0.49291107547,-0.00215552760878,-1.66130710977,-0.18541412248,0.000462503160506,-0.254626484973,0.141823148615,0.00391868359231,0.248030906296,-0.966663116339,-0.00354838402045,0.841335494751,-0.341230923755,0.00529342937428,-1.16786192099
7.38426086546,0.0161685648129,45.4594375536,4.97384128272,0.00437905687615,1.71606559743,-1.5744547782,-0.0108869143422,3.86937083768,-3.72439425165,0.0242238586018,-1.66998417684,1.73084587146,0.0042216730103,-3.3681208833,4.29094455835,0.00778195298576,-2.32699463521,1.14586811121,-0.0120537608882,3.84520031412,-1.25838699241,-0.00412208449112,-0.65928904158,-0.544325401903,-0.0186966978799,-0.254916685141,0.684219771112,0.00612402742585,-1.39087760966
-6.40495528123,-0.0100170117089,34.1239958787,-4.52867339045,0.0286748796492,7.15783696432,0.566745102991,0.0055865076129,-5.95906896098,-1.51378690443,0.0259114585034,0.459462155305,-9.42979807449,-0.00226797672756,9.09270648697,3.70148373611,0.00292633576993,-2.53182073791,0.646548322016,0.00217389457609,3.07128348295,1.11370368795,0.0179408791452,0.809959825848,1.11766769099,0.0162322612742,-0.294397976873,-0.756570266421,0.00505694566298,2.21784564518
-8.6012570351,0.00140077960269,30.982294957,0.512794060371,0.00168212181029,7.59092340764,9.80256242783,0.00711382874225,-0.805064036639,-1.31773654276,-0.00434538615718,9.73325291326,-0.599234320174,-0.0368335784187,0.852559001801,-0.805690975271,-0.00811384047522,0.713758905691,-0.653221789564,-0.00463034991611,-0.692256759252,0.262090977047,-0.0057009261294,-0.718630976216,-0.764541849377,0.0216866869732,0.833379211921,-2.64307177762,0.00424613023905,0.774512235319
17.9030182203,0.011889275959,54.8565980414,3.67933103841,0.0223817227218,-3.59753434097,4.81315360167,-0.0197376564982,3.24996161993,-2.44729844686,-0.0100170123062,4.75626249974,-2.27778265312,-0.0134686758955,0.216004702341,0.850687269399,0.00465837675381,-1.29718995579,1.20428613552,-0.0111671232413,0.717386783691,0.165166934307,-0.00465999343964,-0.0470934586607,-2.54682828975,-0.0112242754526,2.16403472304,-0.0268228907154,0.00544880168601,-1.73935094389
-17.1045304277,-0.00828909508196,21.3726465254,-3.82626001761,-0.0138944165562,8.15679079265,5.63998672802,0.0139110282264,-4.70401005872,-1.01411786111,-0.00848804462344,5.57881378594,7.8169560647,-0.0270440455955,-5.93164647608,-1.78297306054,-0.000166488107803,3.85771621446,0.26299785709,-0.00414824426653,-0.196492419152,0.337297229515,-0.0306028913801,-0.778635529482,-1.18179007026,0.0128343261082,1.21829968626,-2.03523050451,0.00478598303841,0.386775629609
7.59250770972,0.017086117883,43.9523365608,2.6602048703,-0.0197005380157,-1.42125463148,17.7035032509,-0.0278920881756,2.54030533684,-0.486629076966,-0.00546950421169,17.7007125153,3.3241712194,0.0019805828437,-3.71346408571,-0.958678252305,0.00143504593276,0.455281130885,-0.333785460746,-0.0010260251588,-0.937367891149,-0.455064584034,-0.00165735707113,0.316074452261,1.50945949489,0.029771298885,-1.51807296007,0.730050619301,0.00680101640079,0.183168424954
-18.9382262429,0.00326551830879,22.345930189,0.956536765598,-0.0076252059822,13.3537109178,2.95741332162,0.0185812015049,-1.15871242093,-2.48927918178,0.0287571512181,2.84159156335,0.427464139178,-0.0206173696968,0.167688567405,2.46753247155,0.00327578813284,0.0150031358017,0.364280844868,-0.00273803886581,2.71962097487,-0.805045516405,0.000548236192879,-0.615666371454,1.39890138151,0.0171838953363,-1.55555202601,-2.1315926311,0.00454415189429,1.14974790898
-15.5366061443,-0.0235889357566,23.5717537291,-9.27908955596,-0.00255434397496,7.36639109855,1.23369443277,0.0163379259341,-10.0897679494,-0.472400236198,-0.00749833662018,1.15486481037,-0.741394108744,-0.0251911884403,2.31639044325,-1.71514400386,-0.00433364627939,2.10502654944,-0.563496612596,-0.00636252449101,-1.04116316317,-0.054269321462,-0.00372466223039,-1.08866723304,-1.01525102748,0.0088613162002,0.875915174717,-1.94558381455,0.00440480696642,0.449983051038
-18.3678275761,0.0154008007188,22.1530540163,5.75689030132,-0.008788765615,13.3294685249,2.17528893011,0.0137922241784,3.57017987259,-3.60186135157,0.0234431511956,2.06028069547,7.57149329139,0.00254831445562,-7.16984318719,2.68792991214,0.00669986244018,0.665474102447,1.20348065934,-0.00211895250206,3.35226854018,0.311982173193,-0.0256159436905,0.586291034561,0.848861739085,0.0103016710936,-0.546119105135,-0.361793739295,0.00619120210627,0.528897975733
9.80844724091,0.022433787602,48.3042085269,4.21544598288,-0.000843605711253,0.697701208707,20.5327075899,-0.0326422306847,3.43691388414,-0.413671989116,0.0110969174051,20.509838131,-6.65270936619,-0.0079274096037,5.37764719467,1.71587960901,0.021355289971,-1.31017394466,1.99241847101,-0.0159872676778,1.86225655767,-1.85921923944,0.0255987585657,0.285195399148,1.64995302973,0.0329279751212,-2.45199966066,0.348317174925,0.00549756411835,-0.947740365306
16.9427459373,0.0240026188751,51.3263356503,7.04059333968,-0.0035143347017,-5.63589040981,6.80332681864,-0.0300259596086,7.17890547369,-2.83090315064,0.0151746341043,6.78199350141,10.7787445695,0.0017436752449,-12.4120476111,4.02783179466,-0.0226212611939,-3.35990142117,-2.06194580731,-0.0034006360299,2.16314857153,0.472516288764,-0.0345230586119,-1.11841804143,-1.27525079217,-0.00998246055276,1.39412079055,0.678797793189,0.00722681258123,0.701878458218
-15.0457175695,-0.0162702017198,24.4149750925,-8.58957722707,-0.0100385678695,7.84588399932,-6.84290234382,0.0185470226777,-9.62203101358,-1.74084977267,0.0265863615719,-6.95214486563,1.70760395699,-0.0029592060684,-0.128660159426,1.74941505419,0.0374299358838,3.43189091905,4.10257879943,0.00172801907528,4.47207650705,-1.40020943267,-0.000534852113351,0.124047001822,1.51211247396,-0.00386999598822,-2.04752221589,-0.783745072675,0.00453025425881,0.0213641620946
32.0139850059,0.0153880454647,65.7234241309,4.15000043311,0.0103453225975,-11.8594706074,-4.97619181404,-0.00486254002101,4.69869202988,-3.76337382839,0.00721181348541,-5.02548998725,4.9141621219,0.00206431312131,-7.84297488226,-0.292543086575,0.00511851396705,-1.18543864868,1.29055197558,0.0761020197286,-0.592051701581,4.2343952976,-0.0100779115833,5.93695505656,3.9246440985,0.00747440978002,-1.13399215947,-1.38008522704,0.005875283797,1.45447179311
-1.68471338493,-0.00520085346534,36.2480102781,-1.22859738335,-0.0211366936281,3.51700806016,-12.7158186864,0.0132783400456,-2.2413217931,-4.03202162991,0.0246386517064,-12.8402636343,4.04021658642,0.0079007283355,-4.80793157082,1.92842270664,-0.0318068663534,-2.78384443495,-4.30705504666,0.0122560712295,-0.30788607466,-0.979972881856,0.00604519608225,-2.57097751485,1.45075591822,-0.0214219144643,-1.55363991412,-0.227300966638,0.00647831695686,3.09254281732
3.32993026871,-0.00971744726335,39.274157218,-6.12437664531,-0.0293682918454,-1.94881135198,-3.49425248367,-0.00948098203263,-5.98224985134,-1.62012104711,-0.0104502821326,-3.55228043573,4.93990751461,0.0205688668622,-4.67964926873,-2.04434289801,0.00354404381499,1.81124478364,-0.558240026451,-0.0075978096929,-1.54340164775,-2.03484098693,0.0012224843936,-1.52105943016,0.0768145811647,-0.0177926470718,-1.15415517042,2.04913313561,0.00716160747878,-1.07281065635
-8.04308561853,0.000493511930686,32.8832792061,0.25495209477,0.0249231777354,9.04605349606,5.33826353696,0.00408517404585,-1.50403249109,-1.91273394561,-0.0129491508234,5.23676700619,-5.36972380042,0.00376022842099,5.22117045844,-0.741784281045,0.0176837304848,1.65950327599,2.65732051058,-0.00734616029743,0.69826405487,1.59502120074,-0.00141345573363,1.72281874013,-0.760395837781,0.0167270305619,1.435486286,0.404373973564,0.005866795424,-0.133408573432
1.95999765394,-0.0220805287159,36.0263932094,-11.0353779528,-0.0281125409222,-4.78590193264,-3.83901458539,-0.00927930766562,-10.0702731384,-0.574534589799,-0.00738352792242,-3.86723850989,8.71242175393,0.00857826594868,-7.6351392387,-1.26305133403,-0.0148299123149,0.950588794163,-2.41396735938,-0.00520503071525,-1.66488497788,-1.15772048489,-0.0160735555193,-2.04364948387,-0.969570608572,-0.0196231186835,0.245604518848,1.03319323822,0.00679957984617,-0.573251706409
14.7458388818,-0.0206614612948,48.6065432723,-11.7263199408,0.0116268075951,-9.65053911049,2.77686487564,-0.0232268545238,-10.3496777853,0.629235361243,-0.00554959856605,2.77615862533,0.125759844478,-0.00775841085342,0.0671876340458,0.560021490454,0.00623631112526,0.0771600144214,0.886327945987,-0.00348150243788,0.856402001117,0.340945512963,-0.00886970998581,0.019157749355,-1.74482428947,-0.00783262131018,1.61155067053,0.128232340486,0.00536906238161,-1.09878701272
