pca1,ica1,svd1,pca2,ica2,svd2,pca3,ica3,svd3,pca4,ica4,svd4,pca5,ica5,svd5,pca6,ica6,svd6,pca7,ica7,svd7,pca8,ica8,svd8,pca9,ica9,svd9,pca10,ica10,svd10,pca11,ica11,svd11,pca12,ica12,svd12,pca13,ica13,svd13,pca14,ica14,svd14,pca15,ica15,svd15,pca16,ica16,svd16,pca17,ica17,svd17,pca18,ica18,svd18,pca19,ica19,svd19,pca20,ica20,svd20
8.40721238276,0.0105427657988,47.3345842722,-9.69512367637,-0.013712325384,1.37832719765,-5.16615547132,-0.00736234758299,-11.8623298244,-10.3119352509,0.0179482869714,-5.51405200261,4.4067578455,0.0242177172715,-7.27041998232,2.22706519758,-0.000866382832802,0.48130982673,3.43469196721,-0.0171387496738,3.54664792021,-1.89094262802,0.0146713166958,0.418694938073,1.94570469184,0.0339984683472,-2.71562780011,-0.422522094626,-0.0252457283241,-0.716978959067,-0.298300275248,0.00109879702326,0.345930321586,-1.23526086664,0.0238470001494,-0.278247030366,-1.30751472432,0.0248770114051,-1.28255950787,0.0263910520574,0.0272885132071,-1.09814609027,1.68922637173,-0.0123731222356,1.21092822324,-0.865951668448,-0.0109808158317,-1.44633351755,0.397236338649,0.00950124218376,-0.73540175693,-0.322626528417,-0.0253527819702,0.381088456664,-0.260469328693,0.00413190915593,-0.324524502233,-0.854750874177,0.00312591276463,-0.262169471785
-14.95569495,-0.00443534350837,27.9096537392,-10.5018947815,-0.0172989174866,13.7496063079,-5.5952273493,-0.00496358413888,-14.1387363261,-10.4440285194,-0.00508107714739,-5.9946765016,1.74789466564,-0.00769627926428,-3.27454892438,1.80277858747,-0.042896761306,2.0285208847,4.08558066693,0.00316206709169,3.94768693062,-1.36244103952,0.0134263924741,0.531495700312,1.50164937215,0.038254982568,-2.049142153,-0.750546873578,0.000321315235475,-0.421389227276,-0.350662545708,-0.00534960502468,0.624911095432,-0.229998400252,0.0160130149791,-0.357267559518,0.899247057321,-7.16468803086e-05,-0.253907485029,-0.0526518224574,0.0259955063651,0.610697722542,0.634063346749,-0.00813060323681,-0.422672226727,0.242690098478,0.0110277578893,-0.745557585218,-0.175706215762,0.00984447577381,0.308981961155,0.0412089899655,0.00292610596328,-0.169234864367,1.26812732115,-0.0116050832885,0.0284050370948,0.661024365944,-0.00951252895596,1.25995236076
-15.1321092149,0.0181993133718,28.867685949,1.18323024776,-0.0224068345491,17.6041909838,7.33047225257,-0.00476943220827,-3.36728244975,-11.2047912626,-0.0126607771471,6.94012741321,2.23633198141,0.00406689450753,-5.00879510609,-2.59011413858,0.00119156839089,0.452070198346,-1.04249641133,0.00179422116323,-2.82241891253,0.0305890681134,-0.00833556223537,0.551907485477,1.5203273508,-0.00731539895744,-1.25715781913,-0.853967778148,0.053151939981,0.614599257993,-0.0959479373869,0.000912851695175,0.783213151631,2.33899604896,-0.00166588398027,-0.839935514833,-0.849443386305,0.00952808843363,2.19440190317,1.48621642361,0.0269187454213,0.304731926893,-0.0748388046053,-0.00371851919241,1.60912379322,0.348201983302,-0.0076466786518,0.49809205884,-0.038599071912,-0.0088106870569,0.292314312339,1.0183557574,-0.00244443473514,-0.218742950126,0.167823144787,0.0203962239277,0.968573108082,-0.455253150196,0.00030789619984,0.162731638929
-15.0457175695,-0.00461071599527,24.4149750925,-8.58957722707,-0.0172217639114,7.84588399932,-6.84290234382,-0.00495013908725,-9.62203101358,-1.74084977267,-0.00528557177614,-6.95214486563,1.70760395699,-0.007759358794,-0.128660159421,1.74941505509,-0.0418786943897,3.4318909728,4.10257880149,0.00218205055421,4.4720765933,-1.40020905326,0.0144786100959,0.124028121109,1.5121117463,0.0380823075165,-2.04757974992,-0.783731380107,0.000824193432905,0.0212634120987,-0.388741647122,-0.00511281463636,0.611758457907,-0.169134258243,0.015650818915,-0.149033015171,0.86426665815,0.000444987958901,-0.147201781558,-0.0178098313836,0.00397602763086,0.59642880214,0.588198278621,-0.00792873274023,-0.349676925697,0.204841111698,0.0111052506392,-0.579412976453,-0.164737057058,0.0105629845377,0.249070781135,0.0428910907639,0.00336755591242,-0.141506192868,1.26852105861,-0.0107700611965,0.0499665522703,0.659120430739,-0.00949965772815,1.26150630039
0.465316624064,-0.000185217192751,40.0624452187,2.07569012204,0.00964963004299,5.41103690129,-6.81118389405,-0.00221142665944,0.482088351211,-3.92656374875,0.00905429660594,-6.94216604221,-2.81753923095,0.00978769486466,1.30919490487,1.91056413125,-0.00853096572377,-2.42950176061,-0.674692800407,-0.000372418838548,0.811000625204,1.11425559573,0.00109548965251,0.0142203577481,-1.22321055318,-0.00920327650094,1.65101349086,-0.102864795241,0.00992212493336,0.601283272978,-0.993695613075,-0.0025803770616,-0.221692390275,0.495555228195,0.000878962385767,-0.846184514889,-0.641608442741,0.0123908268788,0.373318567991,-0.742514500807,0.00690041022177,-0.988846275539,0.635795623183,0.0150049906485,-0.0785091493781,0.420602609711,0.0253308440725,-0.858794380508,-0.0154816109581,0.00354332776539,0.52210103074,0.426271026882,-0.00773216171187,-0.210604993911,0.578345869724,-0.015469630139,0.228703995117,0.0372267144785,-0.0144309768429,0.544463672981
-11.3671641601,0.000460191372302,29.2547388357,-0.0987043005244,-0.0101232075446,9.9975161105,-6.92315836488,-0.00197148582212,-1.98981123023,-3.5780407074,0.00588468631102,-7.06216268847,0.242364219256,-0.00493664143326,-0.297535054128,3.07127854542,-0.00853918802175,0.264514777682,2.20335091673,0.0196348990813,3.97596016254,-0.214371871655,-0.00363162714406,0.446695132024,1.19537259295,0.0141121242972,-1.11928606797,-0.139566035988,-0.00414697982298,0.677127856655,-0.807685775473,0.00169232869042,-0.149189627444,-0.953954004937,0.0583819198009,-0.279817014978,-0.277224065985,-0.00946875840603,-0.995188819433,1.38821163029,0.00470294571014,0.631552531945,0.453384903192,0.0209971292828,1.35959997477,0.65924383936,0.00435781174953,0.197714620761,-1.52846773566,-0.00453456137152,0.5968968634,-0.157323656124,-0.00143166368023,-1.34813772028,-0.79592071024,0.00379261576339,-0.273602003177,0.738117460196,0.00937544849578,-0.782878928892
-15.0457175695,-0.00461071599527,24.4149750925,-8.58957722707,-0.0172217639114,7.84588399932,-6.84290234382,-0.00495013908725,-9.62203101358,-1.74084977267,-0.00528557177614,-6.95214486563,1.70760395699,-0.007759358794,-0.128660159421,1.74941505509,-0.0418786943897,3.4318909728,4.10257880149,0.00218205055421,4.4720765933,-1.40020905326,0.0144786100959,0.124028121109,1.5121117463,0.0380823075165,-2.04757974992,-0.783731380107,0.000824193432905,0.0212634120987,-0.388741647122,-0.00511281463636,0.611758457907,-0.169134258243,0.015650818915,-0.149033015171,0.86426665815,0.000444987958901,-0.147201781558,-0.0178098313836,0.00397602763086,0.59642880214,0.588198278621,-0.00792873274023,-0.349676925697,0.204841111698,0.0111052506392,-0.579412976453,-0.164737057058,0.0105629845377,0.249070781135,0.042891090764,0.00336755591242,-0.141506192868,1.26852105861,-0.0107700611965,0.0499665522702,0.659120430739,-0.00949965772815,1.26150630039
3.93157553373,-0.00442805789539,40.953148093,-5.12127467906,-0.030290044945,-0.685977005064,-3.82523977884,0.000139205948802,-5.33578407554,-1.9059449891,0.00268860710187,-3.898822535,2.18764962761,0.0100028384763,-2.08793358165,-1.73603942128,0.00517020457027,3.88316944975,4.49963427297,-0.0318106027302,1.0388541843,-1.82266305588,0.00978974846152,1.12305501533,0.408627380651,0.0435935996954,-1.49820830794,0.406039459709,0.0163119887625,-3.46768854777,1.48588977425,0.00167802711373,0.278464586543,-0.300558445941,-0.0239390744862,-0.395326288081,-0.615147018314,-0.0120794314629,-0.489816392185,0.673485079332,0.00585151919671,0.0648779691102,-0.448463998808,-0.00422980852518,0.54988454047,0.371646808391,-0.0116755598531,-0.189563954716,1.12222639533,0.00565473837292,0.464360364627,0.67660134117,-0.0237482752712,0.74686135419,1.16708489503,-0.00401276810051,0.581738077253,-1.28948103025,-0.0179065943858,1.15771431322
-10.2263320026,-0.004464936827,33.0337560903,12.6869116013,0.00935711747372,15.3568188005,4.75487161362,0.00162475402275,9.41967420757,-4.7398168928,0.00614321437475,4.6028630155,-3.04083671097,-0.00262943671225,1.57022765039,-1.12479348767,-0.00840527463156,1.4423999131,2.43872976619,0.0100365215487,0.139924157299,1.12703731202,-0.0299625014554,1.80874159884,0.1439796348,0.0133090002746,0.419251924499,0.996974808811,-0.0116996931259,-0.0843337821564,-1.36722215261,3.8547607305e-05,-1.32509360731,-0.714880973132,-0.00871498894004,-1.2328992888,0.142252611169,-0.00252991757886,-0.9520951179,0.404405741284,0.00513253625703,0.45161038373,-0.448707380248,0.0155406126833,-0.0416174677306,-0.32546363,-0.00372395573833,0.0366120013624,0.238819205861,-0.0184435617677,-0.314594031709,-0.488616607424,-0.00585976210259,0.298063058454,-0.347380616707,0.0258419116515,-0.481777454036,-0.00322437417768,-0.0012749806281,-0.359149553634
-12.9904018361,-0.0120580560765,25.6646580088,-5.92800362443,-0.0174232786085,6.86946456438,-7.16990365579,-0.00452105689808,-6.89125740688,-2.32945146315,-0.00714556102167,-7.27517908147,4.82139653576,0.00553010281672,-3.71743071321,2.36234489566,-0.01555684845,1.34244138916,1.36363653927,0.00582040884771,3.42172760278,0.165355801051,0.0107527890754,-0.4180641565,-0.400077585781,0.00952504446319,0.461293731457,0.172783672293,0.00432941367021,0.69175633293,-0.722455154608,-0.0219353816786,-0.4349627417,-0.18312268898,0.0396601092348,-0.084011219624,0.2768804739,0.00375539433639,-0.167090244399,1.32206684549,0.00556128029188,0.989266863462,0.732954938258,0.0147289213619,1.05590164657,-0.44463099039,0.0106872697175,-0.416064051147,-1.04951320141,0.00187010040386,-0.433713345494,0.742122094052,0.0229708955352,-1.10629182435,0.405058993291,0.00359288595597,0.624007040124,1.01341436675,-0.012191620275,0.41437600724
-10.5362910834,0.00608845688237,32.4516626382,9.88407651451,0.00682623959346,14.5997980207,4.03007001086,0.00562579277655,6.82840176893,-4.22346795366,0.03431118471,3.88191755495,-5.19784302833,-0.0161389162997,3.75880032564,-0.693894188999,-0.00685608410284,-0.223635169469,0.686658476336,0.0106991138706,-0.61006023453,1.97192234137,-0.017966734403,1.51634472849,-0.831772354406,1.1490116724e-05,1.72611950502,0.299814346333,-0.0224947064538,0.223957641267,-0.500704697413,-0.00166544637323,-0.430252782124,-1.12835392017,-0.0191095808354,-0.304875529796,-0.295568097592,0.00381811984723,-1.20062462605,0.225108134373,0.0066542715452,-0.0878546095881,0.423067865795,0.0127124132645,0.380911234493,-0.131922557146,0.00782415036456,-0.57833160375,1.05726366633,-0.0117052656314,-0.0627227928641,-1.08807723069,0.00186024835904,1.2232428724,-0.232796911059,0.0213658407698,-0.881137723682,0.521087498884,-0.00336965553008,-0.245426186328
-8.09557360361,-0.00307315275075,30.7997918108,-5.9952668156,0.0157302396081,5.64437628656,-11.6900504724,-7.41716418075e-05,-7.04342134713,-2.95637070663,-0.00352994191649,-11.8154239498,1.55437022427,0.000286860455682,-1.15534457799,-4.12058171309,0.00161074274081,3.2540686366,-0.200820491134,-0.00267819407665,-2.97741839202,-0.71768183902,0.0134942808239,-1.25037556312,-1.69438461636,-0.000589223571019,1.04346975494,0.0235783474791,-0.00740637285273,-0.865574751143,0.203274282068,0.000152544990173,0.0678970475269,-0.957583694365,0.000250558002674,0.120015170307,-0.0373947721278,-0.0493581686453,-0.963521081759,-1.51272988476,0.00560468430572,-0.902112098317,-1.16826827135,-0.0194646248398,-1.43342411421,0.934726409337,0.0319698636736,1.03611425809,-0.55985155355,-0.00879626334852,0.83102037146,-0.589680106305,-0.0114501881734,-0.362869721675,0.0843431770872,-0.00562160351156,-0.586631565005,0.152832951951,-0.0041838138165,0.101796973345
10.1341647072,-0.0133262501687,43.3549619724,-14.5831433197,0.0246856445467,-9.6179674066,6.33739062217,0.0041705977891,-12.8370011331,1.75332482399,0.00336906897445,6.36254300678,2.5105456877,-0.0188129240597,-1.36767616589,1.44795677855,-0.00701815058872,-0.0882032289795,-0.290092056219,-0.00495510235199,1.38674658222,-0.458647850914,0.0244208452935,-0.396264880207,0.999134124182,0.00324963167052,-1.0506248758,0.31939623025,-0.0115038961384,0.575963114349,0.382140284989,-0.00209663045427,-0.248935352003,-1.5043609947,0.019007187887,1.21648702839,0.212654020758,-0.00689264080114,-1.28487487652,-0.95857841002,0.00627752227377,-0.471727225832,-0.257205378593,-0.0139413879977,-0.795389775716,-0.012051008349,-0.0180945754911,0.552908568163,-0.322888972737,0.0145239541351,-0.105215034935,-0.0463965064326,0.016895054611,-0.119578396303,-0.00782748414207,-0.00746447406837,0.123649316573,1.12448464266,0.00341601858582,0.0175289452854
7.59250770972,-0.0136776209858,43.9523365608,2.6602048703,0.00802985618153,-1.42125463148,17.7035032509,-0.00336883156242,2.54030533683,-0.486629076966,-0.00546710236729,17.7007125153,3.3241712194,-0.0143487258701,-3.71346408529,-0.958678252298,0.0106987210682,0.455280488424,-0.333785462081,-0.01513314138,-0.937369113997,-0.455064499499,-0.0120474009703,0.316073885721,1.50945908851,0.00120337857394,-1.51806105622,0.730055901988,0.0181514365402,0.183317309678,-0.344846411775,-0.00159489950503,-0.790696823316,0.307675977935,-0.0102805203428,-0.416693551848,-0.512082446822,0.0239308552528,0.2047202804,0.753578343241,0.00668848209854,0.156049960021,-0.725041026512,-0.00817050012087,0.650196907377,-1.1230170359,-0.0355254989446,0.73920264559,1.04869586956,0.00896957474931,-1.19418083783,1.01210282766,0.0167050803191,0.965054159408,-0.137444169654,0.0354508230146,1.36758551399,0.558678148529,-0.00719683631375,-0.0969183512071
-8.37438203019,-0.00460758006312,30.2828517509,-6.85288890599,-0.0178234835425,4.98949745331,-4.62372546696,-0.00961140641505,-7.62261056047,-1.73625399716,-0.00057624894119,-4.71744792802,1.87895614105,-2.22942560728e-05,-0.8323057541,-2.73419422751,-0.0367936288238,4.36302202225,1.95530290385,0.0138603863218,-0.428810267502,-0.412998989304,0.00770680867586,-0.300055937797,-0.495812780135,0.0180233213119,0.187924313903,-0.307161565011,-0.00600416113375,-0.287679998807,0.493043686147,-0.00944755901743,0.414591682865,-0.89684664695,0.0110692894319,1.03034747586,1.87878627838,-0.0449875021117,-0.674135142068,0.79100430097,0.00364204950304,1.87168816821,0.263553421905,-0.00694467960386,-0.312139220876,0.530939053132,0.00936799035838,0.193947692754,-1.42790240695,-0.00587461819878,0.457725179833,-0.757072715851,0.0373903716587,-1.09467117074,1.36448026152,-0.0155494188195,-0.801789938396,1.04233782126,0.000129113605265,1.37960758336
-7.01955096047,0.00397292180593,34.6916853942,5.97547801318,0.0114837354131,10.9294017281,6.23653734123,0.000503920046102,3.6447523554,-3.02463238967,0.0161018383676,6.1189964657,-5.15658808167,-0.0139545619544,4.18647242735,-0.493393044948,-0.00569327502587,0.481949193939,1.64515285881,0.0126439745045,0.179236344852,1.56961696523,-0.0141379960297,1.44255067029,-0.798987927557,0.00818636028727,1.47084530259,0.284502387694,-0.0253046543996,0.0193544248763,-0.807369332282,-0.000702958008945,-0.49621674846,-1.17254706632,-0.0164642289998,-0.65156255387,0.286868073607,-0.00259997257571,-1.30429421513,0.282359084147,0.00553276220394,0.446672483943,-0.17422298621,0.0170462048458,-0.10034567112,-0.298521074223,-0.00235441215652,-0.10388203462,0.572999168498,-0.0137651078014,-0.282919799662,-0.974614992134,0.00290468408221,0.772117847556,-0.370100939947,0.0188032518862,-0.818335445618,0.258097956969,0.00069577445161,-0.379655191834
6.29139776334,-0.00933178813616,43.2661547976,-0.742689911259,-0.0209041007223,-0.440699675851,-2.45008835472,0.000968247061623,-1.21388010445,-2.60067970114,-0.00960227854852,-2.52698514515,1.4629936722,-0.000895737102914,-2.48851822093,4.41249467197,0.00660478092042,-3.2903886449,-0.784658848933,0.013708303986,3.01601934414,-0.941882851424,-0.00217413783592,-1.33159184994,-0.850341141183,-0.00928900453886,0.227912650945,0.839532346156,-0.0135509404754,-0.679218639684,0.292096248877,-0.0016619691596,-0.686893592675,0.642084228023,0.00296217999868,0.139645288772,0.363554872458,-0.00443767369516,0.648302970711,1.37060657973,0.0055982807929,1.19142400403,-0.671896327652,0.0198098488232,0.674945862483,-0.158979039185,-0.00558054124098,0.939230226765,0.0680827668514,0.0321194793868,-0.269442504643,-0.61122099977,-0.0015562464695,0.2872052296,-0.0881007493258,0.00372902188532,-0.465230022193,0.117706618449,0.00234225497965,-0.0743523476509
-7.66184079672,0.0125808314084,31.8515655638,-3.12575086837,0.00868929827611,6.8221665297,-11.2426931511,-0.00446191537349,-4.50475783948,-3.52498204119,-0.0140615285902,-11.377881764,1.85116813519,0.0214966498752,-1.692148499,-2.42330747333,-0.000281790217097,3.58459247456,2.02608030052,-0.0186432586159,-0.423802486011,-0.489565697045,0.00962286274672,-0.500063349638,-1.55813419996,0.018489776537,1.0191753145,-1.15142410937,-0.00442998113517,-0.819829084672,-0.424678280866,-0.0095658054484,1.01876763239,0.454161508068,-0.0101155280758,-1.09998341585,-0.623759103865,0.00197730529694,0.265246689852,-1.59975538575,0.00555699125238,-1.45618049915,0.0119239493323,-0.0153428488002,-0.953369161653,-0.876257951622,0.0371909190293,-0.658701616838,0.120902800695,-0.00402272971502,-0.781554008857,0.210715085981,-0.0095882090804,-0.0595855786792,0.475614712022,0.00098179629146,0.0540043392998,-0.490273498396,-0.01257179871,0.471930910911
